"","IDCNTRY","booklet_id","IDSCHOOL","IDCLASS","person_id","ITSEX","dum.fr","dum.eng","dum.hk","dum.kor","dum.qat","dum.nor","dum.twn","ME52024","ME52058A","ME52058B","ME52125","ME52229","ME52063","ME52072","ME52146A","ME52146B","ME52092","ME52046","ME52083","ME52082","ME52161","ME52418A","ME52418B","ME72007","ME72025","ME72017","ME72190","ME72068","ME72076","ME72056","ME72098","ME72103","ME72121","ME72180","ME72198","ME72227","ME72170","ME72209","cont"
"557","HKG","Booklet 01","5022","502201","34450220115","Female",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558","HKG","Booklet 01","5023","502302","34450230214","Male",0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0
"559","HKG","Booklet 01","5023","502302","34450230230","Male",0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
"560","HKG","Booklet 01","5024","502401","34450240107","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
"561","HKG","Booklet 01","5024","502401","34450240123","Female",0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,2,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
"562","HKG","Booklet 01","5025","502502","34450250215","Female",0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0
"563","HKG","Booklet 01","5025","502502","34450250231","Female",0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"564","HKG","Booklet 01","5026","502603","34450260313","Male",0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"565","HKG","Booklet 01","5028","502804","34450280404","Female",0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0
"566","HKG","Booklet 01","5028","502804","34450280420","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"567","HKG","Booklet 01","5029","502901","34450290105","Female",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"568","HKG","Booklet 01","5030","503004","34450300406","Male",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"569","HKG","Booklet 01","5030","503004","34450300422","Female",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"570","HKG","Booklet 01","5031","503101","34450310106","Male",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"571","HKG","Booklet 01","5032","503210","34450321015","Male",0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"572","HKG","Booklet 01","5033","503302","34450330213","Male",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","HKG","Booklet 01","5034","503401","34450340113","Male",0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
"574","HKG","Booklet 01","5034","503401","34450340129","Male",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
"575","HKG","Booklet 01","5035","503506","34450350601","Female",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"576","HKG","Booklet 01","5035","503506","34450350617","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"577","HKG","Booklet 01","5036","503604","34450360402","Female",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"578","HKG","Booklet 01","5036","503604","34450360418","Male",0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
"579","HKG","Booklet 01","5037","503704","34450370412","Male",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0
"580","HKG","Booklet 01","5038","503801","34450380132","Male",0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"581","HKG","Booklet 01","5039","503901","34450390107","Female",0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"582","HKG","Booklet 01","5040","504001","34450400112","Male",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"583","HKG","Booklet 01","5041","504104","34450410411","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"584","HKG","Booklet 01","5041","504104","34450410427","Male",0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"585","HKG","Booklet 01","5042","504202","34450420212","Female",0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0
"586","HKG","Booklet 01","5042","504202","34450420228","Male",0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"587","HKG","Booklet 01","5043","504301","34450430115","Male",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"588","HKG","Booklet 01","5043","504301","34450430131","Male",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"589","HKG","Booklet 01","5044","504403","34450440307","Female",0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,2,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
"590","HKG","Booklet 01","5044","504403","34450440323","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"591","HKG","Booklet 01","5046","504601","34450460111","Male",0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"592","HKG","Booklet 01","5046","504601","34450460127","Male",0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"593","HKG","Booklet 01","5047","504703","34450470311","Female",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
"594","HKG","Booklet 01","5047","504703","34450470327","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
"595","HKG","Booklet 01","5048","504802","34450480209","Female",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"596","HKG","Booklet 01","5049","504903","34450490326","Male",0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"597","HKG","Booklet 01","5050","505002","34450500215","Female",0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
"598","HKG","Booklet 01","5050","505002","34450500231","Male",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0
"599","HKG","Booklet 01","5051","505104","34450510401","Male",0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"600","HKG","Booklet 01","5051","505104","34450510417","Male",0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,2,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
"601","HKG","Booklet 01","5051","505104","34450510433","Male",0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
"602","HKG","Booklet 01","5052","505201","34450520115","Male",0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"603","HKG","Booklet 01","5053","505301","34450530101","Male",0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","HKG","Booklet 01","5053","505301","34450530117","Female",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"605","HKG","Booklet 01","5054","505403","34450540305","Male",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"606","HKG","Booklet 01","5054","505403","34450540321","Female",0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0
"607","HKG","Booklet 01","5055","505501","34450550114","Male",0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0
"608","HKG","Booklet 01","5056","505601","34450560115","Female",0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
"609","HKG","Booklet 01","5056","505601","34450560131","Female",0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"610","HKG","Booklet 01","5057","505704","34450570412","Female",0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0
"611","HKG","Booklet 01","5057","505704","34450570428","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"612","HKG","Booklet 01","5058","505804","34450580411","Male",0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,2,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
"613","HKG","Booklet 01","5058","505804","34450580427","Female",0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"614","HKG","Booklet 01","5059","505903","34450590329","Female",0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0
"615","HKG","Booklet 01","5060","506006","34450600608","Male",0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"616","HKG","Booklet 01","5060","506006","34450600624","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0
"617","HKG","Booklet 01","5061","506102","34450610201","Male",0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"618","HKG","Booklet 01","5061","506102","34450610217","Male",0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
"619","HKG","Booklet 01","5061","506102","34450610233","Female",0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
"620","HKG","Booklet 01","5062","506201","34450620111","Female",0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"621","HKG","Booklet 01","5062","506201","34450620127","Male",0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0
"622","HKG","Booklet 01","5063","506304","34450630413","Male",0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,2,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0
"623","HKG","Booklet 01","5063","506304","34450630429","Female",0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
"624","HKG","Booklet 01","5064","506401","34450640105","Female",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"625","HKG","Booklet 01","5064","506401","34450640121","Male",0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0
"626","HKG","Booklet 01","5065","506504","34450650402","Male",0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
"627","HKG","Booklet 01","5065","506504","34450650418","Male",0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"628","HKG","Booklet 01","5066","506601","34450660111","Female",0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0
"629","HKG","Booklet 01","5067","506704","34450670412","Male",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","HKG","Booklet 01","5067","506704","34450670428","Male",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
"631","HKG","Booklet 01","5068","506803","34450680314","Male",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"632","HKG","Booklet 01","5068","506803","34450680330","Male",0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,2,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"633","HKG","Booklet 01","5069","506901","34450690106","Male",0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
"634","HKG","Booklet 01","5069","506901","34450690122","Female",0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,2,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0
"635","HKG","Booklet 01","5070","507001","34450700101","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0
"636","HKG","Booklet 01","5070","507001","34450700117","Female",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"637","HKG","Booklet 01","5071","507103","34450710303","Female",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"638","HKG","Booklet 01","5071","507103","34450710319","Male",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
"639","HKG","Booklet 01","5072","507204","34450720410","Female",0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,2,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0
"640","HKG","Booklet 01","5072","507204","34450720426","Male",0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"641","HKG","Booklet 01","5073","507303","34450730314","Female",0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
"642","HKG","Booklet 01","5073","507303","34450730330","Female",0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0
"643","HKG","Booklet 01","5074","507401","34450740102","Male",0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"644","HKG","Booklet 01","5074","507401","34450740118","Female",0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,2,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
"645","HKG","Booklet 01","5074","507401","34450740134","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"646","HKG","Booklet 01","5075","507505","34450750506","Female",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,2,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0
"647","HKG","Booklet 01","5075","507505","34450750522","Male",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648","HKG","Booklet 01","5076","507604","34450760415","Male",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"649","HKG","Booklet 01","5077","507704","34450770401","Male",0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
"650","HKG","Booklet 01","5077","507704","34450770417","Male",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"651","HKG","Booklet 01","5078","507802","34450780216","Male",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
"652","HKG","Booklet 01","5079","507904","34450790423","Male",0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
"653","HKG","Booklet 01","5080","508001","34450800109","Female",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"654","HKG","Booklet 01","5080","508001","34450800125","Male",0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0
"655","HKG","Booklet 01","5081","508104","34450810401","Female",0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0
"656","HKG","Booklet 01","5081","508104","34450810417","Female",0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0
"657","HKG","Booklet 01","5082","508202","34450820206","Male",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"658","HKG","Booklet 01","5083","508303","34450830309","Male",0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0
"659","HKG","Booklet 01","5083","508303","34450830325","Female",0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0
"660","HKG","Booklet 01","5084","508402","34450840201","Female",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,2,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0
"661","HKG","Booklet 01","5084","508402","34450840217","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"662","HKG","Booklet 01","5084","508402","34450840233","Female",0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"663","HKG","Booklet 01","5085","508506","34450850607","Male",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,2,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
"664","HKG","Booklet 01","5087","508702","34450870204","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"665","HKG","Booklet 01","5087","508702","34450870220","Male",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0
"666","HKG","Booklet 01","5088","508803","34450880309","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
"667","HKG","Booklet 01","5088","508803","34450880325","Male",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0
"668","HKG","Booklet 01","5089","508903","34450890301","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"669","HKG","Booklet 01","5089","508903","34450890317","Female",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
"670","HKG","Booklet 01","5090","509001","34450900111","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"671","HKG","Booklet 01","5090","509001","34450900127","Male",0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"672","HKG","Booklet 01","5091","509101","34450910115","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0
"673","HKG","Booklet 01","5091","509101","34450910131","Female",0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
"674","HKG","Booklet 01","5092","509201","34450920116","Male",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,2,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0
"675","HKG","Booklet 01","5093","509303","34450930310","Female",0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"676","HKG","Booklet 01","5093","509303","34450930326","Male",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"677","HKG","Booklet 01","5094","509403","34450940311","Female",0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,2,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0
"678","HKG","Booklet 01","5094","509403","34450940327","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"679","HKG","Booklet 01","5095","509501","34450950102","Male",0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
"680","HKG","Booklet 01","5096","509602","34450960211","Female",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0
"681","HKG","Booklet 01","5096","509602","34450960227","Female",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"682","HKG","Booklet 01","5098","509802","34450980217","Male",0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"683","HKG","Booklet 01","5099","509903","34450990316","Female",0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"684","HKG","Booklet 01","5099","509903","34450990332","Female",0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"685","HKG","Booklet 01","5100","510002","34451000216","Female",0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
